date,open,high,low,close
2020-10-09,6900,7072,6890,7036
2020-10-12,7070,7240,7046,7210
2020-10-13,7198,7212,7064,7162
2020-10-14,7180,7190,7084,7158
2020-10-15,7144,7190,7054,7088
2020-10-16,7020,7042,6860,6992
2020-10-19,7024,7044,6788,6846
2020-10-20,6816,6940,6790,6938
2020-10-21,6950,7088,6912,7038
2020-10-22,7020,7158,6884,7156
2020-10-23,7158,7198,7092,7108
2020-10-26,7112,7312,7058,7258
2020-10-27,7322,7358,7254,7290
2020-10-28,7276,7324,7194,7260
2020-10-29,7162,7246,7070,7214
2020-10-30,7180,7350,7116,7166
2020-11-02,7200,7256,7100,7116
2020-11-03,7138,7356,7118,7346
2020-11-04,7370,7434,7328,7400
2020-11-05,7418,7480,7294,7406
2020-11-06,7440,7574,7426,7508
2020-11-09,7490,7596,7360,7388
2020-11-10,7510,7532,7350,7430
2020-11-11,7468,7628,7450,7600
2020-11-12,7550,7662,7524,7546
2020-11-13,7566,7636,7526,7612
2020-11-16,7640,7780,7620,7742
2020-11-17,7766,7870,7700,7856
2020-11-18,7826,7848,7766,7832
2020-11-19,7880,8002,7880,7984
2020-11-20,7926,8036,7876,7916
2020-11-23,7938,7974,7720,7724
2020-11-24,7800,7810,7616,7712
2020-11-25,7660,7824,7620,7794
2020-11-26,7806,7828,7742,7790
2020-11-27,7782,7836,7672,7760
2020-11-30,7812,7910,7666,7726
2020-12-01,7746,7770,7600,7724
2020-12-02,7736,7778,7642,7676
2020-12-03,7642,7868,7620,7858
2020-12-04,7910,7954,7846,7942
2020-12-07,7972,8056,7924,7948
2020-12-08,7900,7936,7768,7768
2020-12-09,7772,7826,7734,7818
2020-12-10,7800,7844,7752,7778
2020-12-11,7810,7966,7806,7952
2020-12-14,7394,7520,7332,7504
2020-12-15,7520,7570,7424,7458
2020-12-16,7480,7584,7444,7558
2020-12-17,7560,7614,7524,7572
2020-12-18,7554,7760,7544,7720
2020-12-21,7736,7772,7676,7700
2020-12-22,7644,7778,7482,7506
2020-12-23,7560,7680,7516,7660
2020-12-24,7762,7918,7730,7860
2020-12-25,7860,7954,7844,7940
2020-12-28,7940,7948,7700,7740
2020-12-29,7740,7776,7688,7712
2020-12-30,7720,7966,7710,7840
2020-12-31,7842,7952,7836,7894
2021-01-04,7950,8086,7900,7984
2021-01-05,8012,8034,7880,7960
2021-01-06,8000,8146,7962,8134
2021-01-07,8150,8196,8094,8162
2021-01-08,8138,8184,8080,8150
2021-01-11,8164,8250,8024,8058
2021-01-12,8070,8098,7866,8008
2021-01-13,7942,8102,7904,7978
2021-01-14,7978,7984,7730,7748
2021-01-15,7714,7868,7626,7666
2021-01-18,7652,7778,7594,7744
2021-01-19,7752,7784,7620,7688
2021-01-20,7620,7704,7502,7542
2021-01-21,7552,7670,7522,7640
2021-01-22,7676,7712,7536,7552
2021-01-25,7560,7630,7430,7590
2021-01-26,7540,7680,7538,7604
2021-01-27,7700,7826,7656,7818
2021-01-28,7830,7882,7754,7806
2021-01-29,7880,7886,7774,7854
2021-02-01,7882,7904,7758,7782
2021-02-02,7800,7802,7662,7708
2021-02-03,7666,7692,7514,7538
2021-02-04,7530,7644,7506,7620
2021-02-05,7618,7730,7588,7722
2021-02-08,7698,7784,7694,7760
2021-02-09,7770,7996,7762,7986
2021-02-10,7986,7996,7930,7988
2021-02-18,8206,8224,8144,8194
2021-02-19,8168,8330,8132,8282
2021-02-22,8298,8458,8276,8390
2021-02-23,8380,8526,8338,8466
2021-02-24,8500,8612,8438,8590
2021-02-25,8616,8806,8546,8748
2021-02-26,8796,8816,8532,8660
2021-03-01,8636,8972,8586,8858
2021-03-02,8840,8888,8714,8754
2021-03-03,8824,8886,8640,8816
2021-03-04,8832,9018,8756,8972
2021-03-05,8982,9052,8858,8978
2021-03-08,9002,9492,9002,9388
2021-03-09,9386,9522,9332,9348
2021-03-10,9430,9456,9232,9362
2021-03-11,9338,9338,9058,9250
2021-03-12,9324,9460,9200,9280
2021-03-15,9300,9496,9222,9402
2021-03-16,9396,9534,9314,9320
2021-03-17,9268,9294,9164,9280
2021-03-18,9250,9256,8962,9080
2021-03-19,9026,9060,8840,8862
2021-03-22,8864,9036,8864,8940
2021-03-23,8984,9468,8982,9238
2021-03-24,9128,9280,9128,9268
2021-03-25,9260,9304,9170,9228
2021-03-26,9180,9180,8656,8726
2021-03-29,8768,8784,8520,8680
2021-03-30,8726,8772,8504,8540
2021-03-31,8508,8508,8250,8338
2021-04-01,8450,8678,8184,8628
2021-04-02,8620,8672,8460,8660
2021-04-06,8634,8864,8634,8804
2021-04-07,8848,8962,8810,8834
2021-04-08,8834,8870,8606,8638
2021-04-09,8652,8744,8590,8612
2021-04-12,8060,8100,7900,7946
2021-04-13,7946,8048,7852,8028
2021-04-14,8052,8100,8004,8070
2021-04-15,8050,8174,8014,8096
2021-04-16,8102,8296,8074,8248
2021-04-19,8256,8340,8208,8232
2021-04-20,8232,8366,8176,8362
2021-04-21,8440,8506,8378,8488
2021-04-22,8432,8650,8406,8586
2021-04-23,8608,8732,8556,8708
2021-04-26,8654,8806,8490,8524
2021-04-27,8500,8700,8374,8636
2021-04-28,8686,8712,8394,8458
2021-04-29,8488,8592,8464,8506
2021-04-30,8570,8580,8350,8446
2021-05-06,8750,8942,8684,8896
2021-05-07,8896,9030,8826,8980
2021-05-10,9012,9040,8802,8850
2021-05-11,8900,8914,8712,8850
2021-05-12,8870,9184,8816,9172
2021-05-13,9150,9278,9050,9188
2021-05-14,9100,9150,8854,8964
2021-05-17,9000,9208,8858,8892
2021-05-18,8920,9140,8884,9120
2021-05-19,9170,9196,8924,8970
2021-05-20,8808,8902,8662,8880
2021-05-21,8748,8770,8500,8512
2021-05-24,8500,8548,8300,8486
2021-05-25,8508,8606,8486,8576
2021-05-26,8602,8664,8452,8640
2021-05-27,8606,8632,8420,8432
2021-05-28,8450,8696,8450,8606
2021-05-31,8568,8698,8478,8546
2021-06-01,8550,8658,8516,8636
2021-06-02,8690,8844,8642,8834
2021-06-03,8888,9160,8864,9112
2021-06-04,9110,9122,8902,8932
2021-06-07,8988,9222,8926,9006
2021-06-08,9006,9056,8712,8736
2021-06-09,8766,8864,8694,8722
2021-06-10,8670,8848,8612,8812
2021-06-11,8788,8822,8590,8628
2021-06-15,8154,8298,8090,8254
2021-06-16,8274,8330,8006,8038
2021-06-17,8056,8120,7876,8032
2021-06-18,7852,7970,7678,7790
2021-06-21,7890,7974,7810,7920
2021-06-22,7900,8180,7882,8038
2021-06-23,8026,8232,8010,8166
2021-06-24,8134,8248,8072,8078
2021-06-25,8030,8218,8022,8204
2021-06-28,8248,8254,7966,8152
2021-06-29,8184,8188,8026,8130
2021-06-30,8244,8292,8178,8282
2021-07-01,8250,8534,8232,8514
2021-07-02,8580,8622,8464,8594
2021-07-05,8608,8684,8502,8542
2021-07-06,8542,8666,8542,8626
2021-07-07,8576,8604,8360,8490
2021-07-08,8460,8554,8374,8528
2021-07-09,8458,8650,8440,8634
2021-07-12,8628,8774,8600,8644
2021-07-13,8636,8790,8632,8772
2021-07-14,8800,8870,8732,8850
2021-07-15,8850,8954,8802,8902
2021-07-16,8922,9018,8852,8912
2021-07-19,8956,9128,8950,8950
2021-07-20,8888,9064,8798,9044
2021-07-21,9044,9076,8870,8936
2021-07-22,8940,8996,8824,8884
2021-07-23,8812,9024,8810,8988
2021-07-26,9024,9028,8832,8968
2021-07-27,8998,9186,8964,9156
2021-07-28,9196,9196,8938,8942
2021-07-29,8960,9018,8926,8986
2021-07-30,9010,9026,8886,8978
2021-08-02,8946,8950,8632,8636
2021-08-03,8588,8682,8526,8646
2021-08-04,8582,8848,8556,8820
2021-08-05,8810,8886,8788,8868
2021-08-06,8872,8926,8808,8906
2021-08-09,8910,9050,8890,8980
2021-08-10,8888,9054,8858,9040
2021-08-11,9040,9292,9008,9290
2021-08-12,9300,9320,9204,9218
2021-08-13,9228,9288,9136,9202
2021-08-16,9214,9504,9214,9320
2021-08-17,9076,9260,9050,9188
2021-08-18,9160,9188,8962,9024
2021-08-19,8988,9096,8926,9024
2021-08-20,8966,8994,8834,8976
2021-08-23,8912,9012,8740,8936
2021-08-24,8978,9028,8854,8990
2021-08-25,9032,9124,8986,9110
2021-08-26,9110,9246,9064,9104
2021-08-27,9144,9160,8980,9074
2021-08-30,9090,9224,9006,9012
2021-08-31,8990,9144,8966,9120
2021-09-01,9060,9086,8924,8940
2021-09-02,8922,8968,8850,8910
2021-09-03,8964,9206,8920,9152
2021-09-06,9152,9202,9098,9162
2021-09-07,9198,9258,9122,9206
2021-09-08,9206,9244,9076,9192
2021-09-09,9280,9290,9052,9168
2021-09-10,9126,9204,8950,8958
2021-09-13,8960,9124,8944,9004
2021-09-14,9002,9022,8912,8978
2021-09-15,9002,9048,8880,9030
2021-09-16,9050,9200,9008,9110
2021-09-17,9094,9130,8830,8864
2021-09-22,8786,8952,8784,8930
2021-09-23,8964,9180,8916,9176
2021-09-24,9176,9234,9090,9222
2021-09-27,9210,9254,9080,9090
2021-09-28,9090,9184,8908,9174
2021-09-29,9174,9224,9034,9142
2021-09-30,9152,9398,9112,9356
2021-10-08,9702,9826,9622,9714
2021-10-11,9736,9928,9690,9762
2021-10-12,9788,9852,9630,9672
2021-10-13,9640,9746,9464,9694
2021-10-14,9740,9756,9456,9580
2021-10-15,9592,9740,9542,9716
2021-10-18,9718,9912,9668,9872
2021-10-19,9870,10016,9792,10002
2021-10-20,9960,10158,9808,10120
2021-10-21,10160,10406,10120,10128
2021-10-22,10030,10110,9710,9806
2021-10-25,9806,9948,9756,9892
2021-10-26,9924,10100,9864,9998
2021-10-27,9998,10034,9826,9896
2021-10-28,9880,9890,9610,9772
2021-10-29,9796,9984,9768,9984
2021-11-01,9962,9972,9766,9770
2021-11-02,9830,9938,9690,9886
2021-11-03,9902,10112,9808,10094
2021-11-04,10098,10100,9686,9700
2021-11-05,9760,9792,9502,9614
2021-11-08,9512,9572,8970,9404
2021-11-09,9420,9442,9032,9112
2021-11-10,9150,9408,9082,9390
2021-11-11,9390,9540,9340,9472
2021-11-12,9472,9580,9374,9498
2021-11-15,9450,9686,9392,9508
2021-11-16,9508,9644,9452,9466
2021-11-17,9500,9600,9454,9582
2021-11-18,9630,9672,9522,9644
2021-11-19,9666,9722,9592,9698
2021-11-22,9586,9708,9440,9470
2021-11-23,9494,9656,9362,9368
2021-11-24,9376,9502,9310,9468
2021-11-25,9500,9606,9424,9560
2021-11-26,9544,9554,9406,9452
2021-11-29,9384,9548,9302,9382
2021-11-30,9382,9416,9028,9054
2021-12-01,8998,9158,8922,9124
2021-12-02,9118,9140,8878,8956
2021-12-03,8960,9198,8890,9178
2021-12-06,9180,9380,9158,9276
2021-12-07,9276,9426,9272,9360
2021-12-08,9390,9420,9168,9198
2021-12-09,9200,9280,9096,9118
2021-12-10,8412,8554,8362,8394
2021-12-13,8432,8476,8292,8380
2021-12-14,8370,8410,8224,8264
2021-12-15,8248,8296,8106,8190
2021-12-16,8188,8398,8168,8286
2021-12-17,8292,8448,8276,8410
2021-12-20,8368,8438,8220,8222
2021-12-21,8202,8400,8200,8376
2021-12-22,8396,8494,8374,8470
2021-12-23,8500,8620,8460,8566
2021-12-24,8554,8792,8530,8792
2021-12-27,8800,8826,8738,8776
2021-12-28,8776,8936,8748,8878
2021-12-29,8938,8950,8742,8764
2021-12-30,8770,8894,8758,8844
2021-12-31,8816,8898,8784,8880
2022-01-04,8906,8998,8852,8914
2022-01-05,8950,9142,8914,9044
2022-01-06,9064,9110,8898,8930
2022-01-07,8972,9074,8950,9046
2022-01-10,9054,9188,8908,9162
2022-01-11,9120,9130,9002,9114
2022-01-12,9122,9152,9018,9058
2022-01-13,9070,9188,9050,9118
2022-01-14,9156,9168,8982,9164
2022-01-17,9186,9200,8988,9124
2022-01-18,9160,9218,9116,9196
2022-01-19,9158,9372,9136,9234
2022-01-20,9240,9446,9236,9416
2022-01-21,9416,9562,9404,9550
2022-01-24,9590,9652,9432,9436
2022-01-25,9414,9434,9302,9322
2022-01-26,9322,9414,9264,9388
2022-01-27,9416,9600,9364,9556
2022-01-28,9576,9840,9576,9836
2022-02-07,10000,10356,10000,10042
2022-02-08,10050,10144,9850,9930
2022-02-09,9850,9882,9688,9864
2022-02-10,9950,9992,9794,9870
2022-02-11,9900,9956,9736,9754
2022-02-14,9820,10000,9792,9894
2022-02-15,9852,9972,9788,9950
2022-02-16,9860,9948,9708,9942
2022-02-17,9900,10038,9866,9946
2022-02-18,10080,10128,9962,10116
2022-02-21,10116,10294,10020,10182
2022-02-22,10192,10352,10142,10216
2022-02-23,10000,10392,9886,10296
2022-02-24,10334,10778,10276,10724
2022-02-25,10708,10928,10328,10458
2022-02-28,10200,10624,10110,10590
2022-03-01,10574,11036,10478,10880
2022-03-02,11044,11400,10880,11016
2022-03-03,11016,11338,10974,11224
2022-03-04,11116,11188,10656,10798
2022-03-07,10850,11154,10738,10830
2022-03-08,10830,10928,10554,10834
2022-03-09,10742,11236,10632,11118
2022-03-10,10950,11008,10550,10694
2022-03-11,10818,10922,10538,10590
2022-03-14,10550,10594,10280,10402
2022-03-15,10454,10490,10188,10230
2022-03-16,10200,10534,10188,10466
2022-03-17,10480,10530,10226,10294
2022-03-18,10410,10574,10400,10436
2022-03-21,10204,10426,10150,10290
2022-03-22,10250,10470,10234,10408
2022-03-23,10378,10424,10208,10304
2022-03-24,10400,10722,10344,10348
2022-03-25,10140,10216,10066,10102
2022-03-28,10108,10300,10060,10130
2022-03-29,10096,10174,10002,10122
2022-03-30,9950,10044,9890,10028
2022-03-31,10068,10196,9950,10174
2022-04-01,10150,10250,9880,9904
2022-04-06,10068,10388,9996,10370
2022-04-07,10290,10446,10230,10322
2022-04-08,10366,10500,10330,10496
2022-04-11,10514,10610,10434,10482
2022-04-12,10460,10752,10430,10708
2022-04-13,10708,10790,10638,10664
2022-04-14,10704,10968,10652,10818
2022-04-15,10818,10956,10754,10942
2022-04-18,10960,11056,10848,10916
2022-04-19,10962,11114,10932,11090
2022-04-20,11002,11092,10886,10940
2022-04-21,10976,11088,10928,11038
2022-04-22,11016,11166,10958,11072
2022-04-25,11360,11556,10936,10942
2022-04-26,10830,11138,10806,11130
2022-04-27,11150,11298,11086,11286
2022-04-28,11550,11630,11230,11418
2022-04-29,11418,11580,11372,11524
2022-05-05,11540,11540,11236,11278
2022-05-06,11250,11348,11084,11112
2022-05-09,11112,11168,11040,11088
2022-05-10,11050,11094,10826,10998
2022-05-11,10998,11088,10876,11024
2022-05-12,11030,11230,10986,11052
2022-05-13,11014,11342,11012,11326
2022-05-16,11326,11472,11246,11372
2022-05-17,11372,11414,11206,11286
2022-05-18,11312,11356,11256,11276
2022-05-19,11298,11316,11160,11296
2022-05-20,11150,11442,11092,11428
2022-05-23,11360,11512,11356,11454
2022-05-24,11490,11508,11380,11480
2022-05-25,11550,11610,11460,11572
2022-05-26,11532,11586,11450,11550
2022-05-27,11570,11814,11530,11740
2022-05-30,11700,11792,11590,11604
2022-05-31,11590,11796,11572,11776
2022-06-01,11776,11790,11608,11706
2022-06-02,11736,11788,11634,11770
2022-06-06,11900,11952,11794,11906
2022-06-07,11906,12004,11846,11998
2022-06-08,11966,12280,11952,12122
2022-06-09,12176,12188,11768,11794
2022-06-10,11780,11994,11770,11886
2022-06-13,11820,11852,11654,11718
2022-06-14,11720,11820,11680,11798
2022-06-15,11798,11816,11558,11566
2022-06-16,11570,11626,11352,11380
2022-06-17,11374,11452,11288,11354
2022-06-20,11350,11396,11036,11088
2022-06-21,11002,11074,10800,10806
2022-06-22,10836,10864,10342,10372
2022-06-23,10152,10374,10082,10238
2022-06-24,10288,10440,9824,9888
2022-06-27,9964,10294,9860,10176
2022-06-28,10298,10398,10186,10374
2022-06-29,10374,10492,10198,10276
2022-06-30,10336,10380,10214,10280
2022-07-01,10250,10266,9642,9746
2022-07-04,9784,9820,9614,9740
2022-07-05,9680,9712,9192,9234
2022-07-06,9220,9232,8688,8924
2022-07-07,9002,9116,8712,8916
2022-07-08,9068,9348,9054,9174
2022-07-11,9130,9394,9050,9244
2022-07-12,9222,9374,9128,9238
2022-07-13,9128,9160,8568,8830
2022-07-14,8600,9066,8544,9002
2022-07-15,8890,9182,8782,8960
2022-07-18,9046,9340,9042,9310
2022-07-19,9408,9518,9214,9276
2022-07-20,9200,9442,9152,9332
2022-07-21,9350,9392,9088,9246
2022-07-22,9152,9246,9062,9112
2022-07-25,9114,9296,9106,9122
2022-07-26,9500,9500,9174,9458
2022-07-27,9502,9548,9286,9376
2022-07-28,9450,9882,9410,9880
2022-07-29,9880,10084,9806,10062
2022-08-01,10150,10306,9902,9960
2022-08-02,9930,9988,9722,9860
2022-08-03,9856,10078,9748,10010
2022-08-04,10050,10096,9468,9524
2022-08-05,9582,9708,9442,9658
2022-08-08,9618,9948,9460,9946
2022-08-09,9898,9982,9804,9924
2022-08-10,9960,10062,9890,9934
2022-08-11,9996,10098,9936,10006
2022-08-12,10066,10166,9998,10154
2022-08-15,10100,10228,9956,9968
2022-08-16,9834,10050,9814,9974
2022-08-17,9998,10094,9918,10048
2022-08-18,9678,9694,9446,9466
2022-08-19,9494,9636,9406,9546
2022-08-22,9518,9778,9450,9746
2022-08-23,9736,9882,9658,9732
2022-08-24,9780,10066,9758,10020
2022-08-25,9966,10062,9910,9986
2022-08-26,9932,10018,9870,9928
2022-08-29,9928,10028,9826,9982
2022-08-30,9968,9976,9772,9824
2022-08-31,9800,9942,9732,9918
2022-09-01,9850,9884,9502,9514
2022-09-02,9460,9474,9220,9326
2022-09-05,9360,9528,9314,9520
2022-09-06,9510,9624,9446,9558
2022-09-07,9576,9592,9174,9202
2022-09-08,9210,9278,9114,9120
2022-09-09,9060,9266,9030,9136
2022-09-13,9400,9514,9326,9438
2022-09-14,9420,9470,9340,9404
2022-09-15,9410,9484,9236,9264
2022-09-16,9238,9268,9102,9170
2022-09-19,9170,9296,9116,9130
2022-09-20,9094,9130,8952,9092
2022-09-21,9088,9290,9012,9258
2022-09-22,9280,9320,9122,9220
2022-09-23,9228,9260,9060,9124
2022-09-26,9016,9036,8738,8808
2022-09-27,8810,8910,8708,8868
2022-09-28,8900,8930,8702,8794
2022-09-29,8790,8928,8716,8906
2022-09-30,8928,8966,8750,8894
2022-10-10,9350,9350,9076,9142
2022-10-11,9172,9250,9090,9232
2022-10-12,9186,9430,9168,9396
2022-10-13,9392,9550,9362,9428
2022-10-14,9360,9596,9338,9566
2022-10-17,9520,9570,9316,9368
2022-10-18,9412,9520,9388,9480
2022-10-19,9500,9618,9424,9540
2022-10-20,9528,9728,9510,9584
2022-10-21,9614,9656,9488,9594
2022-10-24,9550,9688,9460,9488
2022-10-25,9514,9594,9448,9550
2022-10-26,9516,9626,9460,9544
2022-10-27,9564,9602,9408,9424
2022-10-28,9460,9476,9104,9154
2022-10-31,9122,9194,9018,9072
2022-11-01,9072,9342,8976,9322
2022-11-02,9350,9606,9286,9528
2022-11-03,9494,9594,9460,9560
2022-11-04,9500,9668,9448,9654
2022-11-07,9678,9752,9474,9566
2022-11-08,9570,9630,9438,9498
2022-11-09,9484,9510,9268,9298
2022-11-10,9254,9346,9160,9264
2022-11-11,9238,9402,9146,9350
2022-11-14,9306,9368,9078,9110
2022-11-15,9122,9192,9044,9150
2022-11-16,9108,9298,9100,9188
2022-11-17,9160,9190,9088,9174
2022-11-18,9100,9282,9090,9202
2022-11-21,9214,9232,9006,9072
2022-11-22,9070,9084,8912,9032
2022-11-23,9052,9136,8988,9068
2022-11-24,9030,9232,9002,9218
2022-11-25,9202,9316,9188,9232
2022-11-28,9256,9278,9004,9118
2022-11-29,9130,9432,9108,9392
2022-11-30,9400,9504,9368,9502
2022-12-01,9520,9572,9416,9456
2022-12-02,9442,9498,9190,9242
2022-12-05,9202,9418,9186,9300
2022-12-06,9334,9356,9150,9262
2022-12-07,9276,9348,9220,9232
2022-12-08,9262,9346,9214,9298
2022-12-09,9320,9378,9234,9252
2022-12-12,9256,9306,8934,8962
2022-12-13,8942,9208,8942,9170
2022-12-14,8770,8858,8724,8774
2022-12-15,8800,8842,8672,8718
2022-12-16,8712,8740,8510,8536
2022-12-19,8518,8542,8428,8468
2022-12-20,8480,8558,8410,8428
2022-12-21,8444,8516,8368,8502
2022-12-22,8480,8514,8360,8386
2022-12-23,8390,8412,8248,8276
2022-12-26,8280,8530,8278,8514
2022-12-27,8516,8824,8510,8794
2022-12-28,8836,8850,8752,8838
2022-12-29,8832,8840,8764,8826
2022-12-30,8856,8906,8788,8900
2023-01-03,8866,8922,8730,8894
2023-01-04,8894,8912,8756,8808
2023-01-05,8766,8782,8654,8742
2023-01-06,8772,8786,8638,8748
2023-01-09,8718,8740,8602,8636
2023-01-10,8678,8688,8454,8502
2023-01-11,8522,8556,8474,8510
